level,key_fields,carat_bucket,Shape,Color,Clarity,TypeName,Report,Cut,Polish,Symmetry,count,median_internal_rate_per_ct,median_usd_per_ct
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,0.70-0.89,ROUND,E,VVS2,HPHT,IGI,EX,EX,EX,5,22666.666667,133.3333
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,0.70-0.89,ROUND,E,VVS2,HPHT,IGI,ID,EX,EX,7,21105.633803,124.1508
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,0.90-0.99,PEAR,E,VVS2,CVD,IGI,冰花切,EX,EX,1,32557.894737,191.517
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,0.90-0.99,PRINCESS,F,VVS2,CVD,IGI,-,EX,EX,1,25255.102041,148.5594
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,0.90-0.99,RADIANT,D,VS1,CVD,IGI,-,-,-,2,24745.967742,145.5645
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,0.90-0.99,ROUND,D,VVS2,CVD,IGI,EX,EX,EX,1,25606.060606,150.6239
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,D,VS1,HPHT,IGI,-,EX,EX,10,19871.287129,116.8899
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,D,VS2,HPHT,IGI,-,EX,EX,3,19455.445545,114.4438
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,D,VVS1,CVD,IGI,-,EX,EX,2,35224.752475,207.2044
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,D,VVS1,HPHT,IGI,-,EX,VG,1,34350.0,202.0588
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,D,VVS2,CVD,IGI,-,EX,EX,1,18027.522936,106.0443
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,D,VVS2,HPHT,IGI,-,EX,EX,13,21176.470588,124.5675
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,E,VS1,HPHT,IGI,-,EX,EX,5,19411.764706,114.1869
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,E,VS2,HPHT,IGI,-,EX,EX,1,18683.168317,109.901
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,ASSCHER,E,VVS2,HPHT,IGI,-,EX,EX,2,20382.344777,119.8961
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,IF,HPHT,IGI,-,EX,EX,1,30276.595745,178.0976
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VS1,CVD,IGI,-,EX,EX,11,20405.825243,120.0343
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VS1,HPHT,IGI,-,EX,EX,7,18932.038835,111.3649
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VS2,CVD,IGI,-,-,-,1,20095.890411,118.2111
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VS2,CVD,IGI,-,EX,EX,2,19721.65141,116.0097
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VS2,HPHT,IGI,-,EX,EX,3,19650.0,115.5882
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VVS1,CVD,IGI,-,EX,EX,4,34827.271478,204.8663
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VVS1,HPHT,IGI,-,EX,EX,3,34009.345794,200.055
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VVS2,CVD,IGI,-,EX,EX,7,20186.915888,118.7466
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,D,VVS2,HPHT,IGI,-,EX,EX,11,21407.76699,125.928
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VS1,CVD,IGI,-,-,-,1,23205.128205,136.5008
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VS1,CVD,IGI,-,EX,EX,28,19275.0,113.3824
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VS1,HPHT,IGI,-,EX,EX,6,19154.417365,112.673
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VS2,CVD,IGI,-,-,-,1,20111.111111,118.3007
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VS2,CVD,IGI,-,EX,EX,3,19734.653465,116.0862
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VS2,HPHT,IGI,-,EX,EX,1,18794.117647,110.5536
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VVS1,HPHT,IGI,-,EX,EX,1,31841.584158,187.3034
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VVS2,CVD,IGI,-,EX,EX,24,19900.990099,117.0646
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,E,VVS2,HPHT,IGI,-,EX,EX,3,19057.142857,112.1008
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,F,VS1,CVD,IGI,-,-,-,1,20100.0,118.2353
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,F,VVS2,CVD,IGI,-,-,-,1,20106.870229,118.2757
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,F,VVS2,HPHT,IGI,-,EX,EX,1,19470.0,114.5294
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,CUSHION,G,VS2,CVD,IGI,-,-,-,1,20120.300752,118.3547
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VS1,CVD,IGI,-,EX,EX,23,19612.871287,115.3698
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VS1,HPHT,IGI,-,EX,EX,14,19721.331683,116.0078
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VS2,CVD,IGI,-,EX,EX,1,19131.0,112.5353
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VS2,HPHT,IGI,-,EX,EX,6,18570.39604,109.2376
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VS2,HPHT,IGI,EX,EX,EX,1,18920.792079,111.2988
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VVS1,CVD,IGI,-,EX,EX,6,29352.475248,172.6616
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VVS1,HPHT,IGI,-,EX,EX,15,28805.825243,169.446
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VVS2,CVD,IGI,-,EX,EX,23,19420.588235,114.2388
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VVS2,HPHT,IGI,-,EX,EX,28,19318.907563,113.6406
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,D,VVS2,HPHT,IGI,EX,EX,EX,1,19083.333333,112.2549
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,E,VS1,CVD,IGI,-,EX,EX,26,18908.910891,111.2289
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,E,VS1,HPHT,IGI,-,EX,EX,10,18920.792079,111.2988
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,E,VS2,HPHT,IGI,-,EX,EX,7,18772.277228,110.4252
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,E,VVS1,CVD,IGI,-,EX,EX,3,28055.555556,165.0327
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,E,VVS2,CVD,IGI,-,EX,EX,17,18905.882353,111.2111
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,E,VVS2,HPHT,IGI,-,EX,EX,1,18980.19802,111.6482
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,F,VS1,HPHT,IGI,-,EX,EX,2,18299.563107,107.6445
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,EMERALD,F,VS2,HPHT,IGI,-,EX,EX,1,18240.0,107.2941
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS1,CVD,IGI,-,EX,EX,43,25500.0,150.0
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS1,CVD,IGI,-,EX,VG,1,27277.310924,160.4548
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS1,CVD,IGI,-,VG,EX,1,32138.613861,189.0507
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS1,CVD,IGI,-,VG,VG,4,26938.22314,158.4601
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS1,HPHT,IGI,-,EX,EX,9,25443.396226,149.667
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS1,HPHT,IGI,传统切,EX,EX,3,40941.176471,240.8304
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS2,CVD,IGI,-,EX,EX,8,26474.986239,155.7352
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS2,CVD,IGI,-,VG,VG,2,26589.02745,156.406
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS2,CVD,IGI,传统切,EX,EX,1,34794.642857,204.6744
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VS2,HPHT,IGI,-,EX,EX,1,26009.708738,152.9983
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS1,CVD,IGI,-,EX,EX,9,34269.230769,201.5837
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS1,HPHT,IGI,-,EX,EX,8,35585.311929,209.3254
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS1,HPHT,IGI,传统切,EX,EX,3,53028.571429,311.9328
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS2,CVD,IGI,-,EX,EX,32,26970.588235,158.6505
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS2,CVD,IGI,-,EX,VG,4,27771.891244,163.3641
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS2,CVD,IGI,-,VG,EX,4,28123.38594,165.4317
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS2,CVD,IGI,-,VG,VG,12,28000.47419,164.7087
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS2,HPHT,IGI,-,EX,EX,10,26265.491453,154.5029
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,D,VVS2,HPHT,IGI,传统切,EX,EX,20,45470.588235,267.474
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,E,VS1,CVD,IGI,-,EX,EX,34,25528.846154,150.1697
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,E,VS1,HPHT,IGI,-,EX,EX,2,26505.0,155.9118
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,E,VS2,CVD,IGI,-,EX,EX,4,25198.043975,148.2238
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,E,VVS1,CVD,IGI,-,EX,EX,1,31363.636364,184.492
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,E,VVS2,CVD,IGI,-,EX,EX,24,26382.352941,155.1903
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,E,VVS2,CVD,IGI,-,VG,VG,2,28750.320924,169.1195
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,E,VVS2,HPHT,IGI,-,EX,EX,3,24916.666667,146.5686
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,E,VVS2,HPHT,IGI,传统切,EX,EX,2,40547.511312,238.5148
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,F,VS1,CVD,IGI,-,EX,EX,1,24705.882353,145.3287
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,F,VS1,HPHT,IGI,-,EX,EX,1,25470.588235,149.827
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,F,VS2,CVD,IGI,-,EX,EX,1,24653.465347,145.0204
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,F,VVS2,CVD,IGI,-,EX,EX,6,24638.256161,144.9309
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,HEART,F,VVS2,HPHT,IGI,-,EX,EX,1,26910.0,158.2941
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VS1,CVD,IGI,-,EX,EX,30,23544.117647,138.4948
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VS2,CVD,IGI,-,EX,EX,8,23274.0,136.9059
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VS2,HPHT,IGI,-,EX,EX,3,23190.0,136.4118
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VVS1,CVD,IGI,-,EX,EX,16,31424.271845,184.8487
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VVS1,HPHT,IGI,-,EX,EX,13,29969.444444,176.2908
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VVS1,HPHT,IGI,EX,EX,EX,6,31676.470588,186.3322
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VVS2,CVD,IGI,-,EX,EX,23,24157.281553,142.1017
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VVS2,HPHT,IGI,-,EX,EX,3,23114.285714,135.9664
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,D,VVS2,HPHT,IGI,EX,EX,EX,1,23852.941176,140.3114
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,E,VS1,CVD,IGI,-,EX,EX,65,21090.0,124.0588
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,E,VS1,HPHT,IGI,-,EX,EX,2,20521.468012,120.7145
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,E,VS2,CVD,IGI,-,EX,EX,4,20143.301887,118.49
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,E,VVS1,CVD,IGI,-,EX,EX,1,28823.529412,169.5502
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,E,VVS1,HPHT,IGI,-,EX,EX,1,32400.0,190.5882
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,E,VVS2,CVD,IGI,-,EX,EX,155,22096.039604,129.9767
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,F,VS1,CVD,IGI,-,EX,EX,2,19559.500693,115.0559
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,F,VS2,HPHT,IGI,EX,EX,EX,1,19008.196721,111.8129
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,MARQUISE,F,VVS2,CVD,IGI,-,EX,EX,7,21349.514563,125.5854
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,IF,HPHT,IGI,-,EX,EX,4,38827.261367,228.3957
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VS1,CVD,IGI,-,EX,EX,119,19194.174757,112.9069
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VS1,HPHT,IGI,-,EX,EX,25,19223.300971,113.0782
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VS1,HPHT,IGI,EX,EX,EX,8,19486.446217,114.6262
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VS1,HPHT,IGI,传统切,EX,EX,35,34603.960396,203.5527
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VS2,CVD,IGI,-,EX,EX,3,19022.330097,111.8961
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VS2,HPHT,IGI,-,EX,EX,8,19384.411765,114.026
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VS2,HPHT,IGI,EX,EX,EX,9,18828.571429,110.7563
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS1,CVD,IGI,-,EX,EX,8,22431.683168,131.9511
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS1,HPHT,IGI,-,EX,EX,30,22294.117647,131.1419
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS1,HPHT,IGI,EX,EX,EX,1,21339.622642,125.5272
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS1,HPHT,IGI,传统切,EX,EX,13,39600.0,232.9412
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS2,CVD,IGI,-,EX,EX,124,20257.425743,119.1613
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS2,CVD,IGI,-,VG,EX,1,23593.220339,138.7836
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS2,CVD,IGI,传统切,EX,EX,1,45962.264151,270.3663
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS2,CVD,IGI,冰花切,EX,EX,1,47000.0,276.4706
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS2,HPHT,IGI,-,EX,EX,68,20097.087379,118.2182
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS2,HPHT,IGI,EX,EX,EX,9,19980.582524,117.5328
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,D,VVS2,HPHT,IGI,传统切,EX,EX,38,34237.735849,201.3984
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VS1,CVD,IGI,-,EX,EX,84,21059.405941,123.8789
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VS2,CVD,IGI,-,EX,EX,3,19437.0,114.3353
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VS2,HPHT,IGI,-,EX,EX,1,19277.227723,113.3955
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VS2,HPHT,IGI,EX,EX,EX,2,18670.36626,109.8257
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VVS1,CVD,IGI,-,EX,EX,11,22241.176471,130.8304
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VVS1,CVD,IGI,传统切,EX,EX,1,42311.320755,248.8901
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VVS1,HPHT,IGI,-,EX,EX,5,22461.386139,132.1258
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VVS2,CVD,IGI,-,EX,EX,32,19544.554455,114.968
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,E,VVS2,HPHT,IGI,-,EX,EX,3,18277.777778,107.5163
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,F,VS1,CVD,IGI,-,EX,EX,1,19694.117647,115.8478
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,F,VS1,HPHT,IGI,-,EX,EX,2,19851.237624,116.772
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,F,VS2,CVD,IGI,-,EX,EX,7,19563.0,115.0765
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,F,VS2,HPHT,IGI,EX,EX,EX,1,17944.954128,105.5586
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,F,VVS2,CVD,IGI,-,EX,EX,1,19541.176471,114.9481
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,F,VVS2,HPHT,IGI,-,EX,EX,4,19770.0,116.2941
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,OVAL,F,VVS2,HPHT,IGI,EX,EX,EX,1,19009.615385,111.8213
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,IF,CVD,IGI,-,EX,EX,1,42825.742574,251.9161
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,IF,HPHT,IGI,-,EX,EX,4,42615.812464,250.6812
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,VS1,CVD,IGI,-,EX,EX,91,20790.0,122.2941
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,VS1,CVD,IGI,传统切,EX,EX,1,33147.058824,194.9827
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,VS1,CVD,IGI,冰花切,EX,EX,1,33147.058824,194.9827
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,VS1,HPHT,IGI,-,EX,EX,2,19975.210084,117.5012
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,VS1,HPHT,IGI,-,EX,VG,1,20670.0,121.5882
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,VS1,HPHT,IGI,EX,EX,EX,1,20264.705882,119.2042
A,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut+Polish+Symmetry,1.00-1.49,PEAR,D,VS2,CVD,IGI,-,EX,EX,16,21003.50495,123.55
